"","GSM5429739","GSM5429740","GSM5429741","GSM5429742","GSM5429743","GSM5429744","GSM5429745","GSM5429746","GSM5429747","GSM5429748","GSM5429749","GSM5429750","GSM5429751"
"10403220",10.86376,8.314298,8.527433,4.295197,8.990193,4.772738,4.790784,4.708185,4.531037,9.505135,4.855708,7.590575,4.440645
"10403229",7.2545,6.932179,7.523597,6.762572,7.15601,6.861844,6.99007,6.659914,6.929874,7.674299,7.727636,6.703723,7.411517
"10403244",7.649388,7.549297,7.385726,7.404495,7.192791,7.512507,7.633113,7.275465,7.374098,7.164379,7.16051,7.416506,8.126667
"10403246",7.43642,7.809824,8.124916,7.59021,7.421721,7.790872,8.089423,7.63172,8.110328,7.500354,7.692324,7.562238,8.701793
"10403248",4.059064,4.074192,3.970881,4.108673,4.043067,4.07791,4.054236,3.871909,4.120093,4.148526,3.928001,4.043934,3.887993
"10403253",11.47696,11.35342,11.48293,11.32333,11.43573,11.04356,11.13311,11.4475,11.93412,11.78737,11.89694,11.38479,12.15141
"10403255",6.876883,6.721138,7.345466,6.899369,7.20962,7.058376,6.938871,7.127173,7.183216,7.594068,7.160338,7.038025,6.775797
"10403258",10.52186,10.93716,10.85047,11.0053,10.70399,10.86236,10.89001,11.09629,10.8564,10.70085,10.72183,10.92626,10.61057
"10403273",8.884984,8.99918,9.190929,8.959171,8.950771,9.023392,8.89139,9.416766,9.08918,9.289604,9.116205,9.246595,9.444683
"10403281",5.333914,5.527472,5.499986,5.376247,5.380554,5.701985,5.751585,5.449537,5.562048,5.232691,5.331087,5.512748,5.710471
"10403283",4.521297,4.732976,4.514199,4.59215,4.309686,4.629131,4.854138,4.489974,4.84755,4.221562,4.439608,4.547297,4.937061
"10403285",4.694568,4.864902,4.907949,4.642213,4.846108,5.024939,5.11464,4.704075,5.044038,4.721312,4.874964,4.792313,4.956354
"10403291",6.031564,7.201294,5.708215,6.761044,5.963637,6.469932,6.497412,6.353887,6.383057,5.423833,6.304047,6.172184,5.989468
"10403303",7.49955,6.938931,6.833778,6.768317,6.648623,6.431498,6.643119,6.426598,6.091913,7.107863,6.197869,6.545972,6.218406
"10403312",10.31952,8.24166,8.330475,5.505497,9.077987,5.81109,4.981423,6.531256,6.403977,9.663378,7.247875,7.364967,5.963399
"10403322",5.451174,6.063959,5.119381,5.081018,5.115403,5.218264,5.411636,4.784837,5.477577,4.947031,5.075113,4.988831,4.87715
"10403333",4.382738,4.510763,4.408173,4.375746,4.210937,4.405171,4.606232,4.307749,4.557425,4.380522,4.338649,4.351997,4.1789
"10403346",12.24238,12.09005,12.1694,12.08517,12.20918,12.02711,12.09216,12.13529,12.31666,12.31363,12.36894,11.98501,12.08113
"10403348",5.692151,5.879254,6.172736,5.735135,5.600954,6.027422,5.941956,5.555171,6.330639,5.711854,5.782138,5.613047,5.647033
"10403352",9.10585,9.568487,9.064853,9.557155,8.765629,9.474677,9.69287,9.21397,9.447499,8.533336,9.378446,9.490261,8.782334
"10403361",9.036936,9.290207,9.276377,9.488977,9.104389,9.592546,9.365441,9.678605,9.448536,9.140957,9.430053,9.537375,8.836845
"10403392",4.887099,4.901563,4.841057,4.989964,4.829864,5.233993,5.264406,4.735931,4.960656,4.655795,4.661355,4.609192,4.728924
"10403394",6.71022,6.746085,6.754029,6.801387,6.694606,6.715798,6.752756,6.689873,6.640442,6.747226,6.74595,6.709671,6.582311
"10403396",4.857651,4.618493,4.905278,4.916549,4.742669,4.843988,4.84761,4.688043,4.877,4.577788,4.834265,4.77596,4.768375
"10403413",8.096667,8.42415,8.664858,8.654814,8.809787,8.848835,8.96871,8.439467,8.611522,8.281344,8.69866,8.08383,7.883626
"10403420",4.318829,4.318488,4.444342,4.420352,4.378454,4.62762,4.611656,4.713234,4.497033,4.32066,4.231114,4.47108,4.514505
"10403428",9.551697,9.515218,9.639043,9.673062,9.7695,9.550922,9.603184,9.330148,9.137452,9.603222,9.165355,9.363831,9.62373
"10403453",8.47118,8.469018,8.440986,8.426181,8.274673,8.667884,8.665421,8.35139,8.500044,8.295096,8.436136,8.459716,8.664412
"10403455",8.967832,9.036357,8.611484,8.986926,8.617352,8.967707,8.940776,9.198123,9.173834,8.810457,9.155259,9.124818,8.749474
"10403462",7.843426,7.98197,7.715983,7.928926,7.443827,7.948533,8.010651,7.971335,8.112415,7.75351,8.024204,7.937757,7.481893
"10403464",6.140196,6.202334,5.76887,6.158606,5.866973,5.912539,5.934326,6.744439,6.101054,6.094364,6.193644,6.532487,5.687599
"10403466",7.879107,8.025938,8.006711,8.277458,7.710674,7.967398,8.165905,8.353773,8.136195,7.744648,8.104714,8.286351,7.4556
"10403495",4.726724,5.024535,4.840422,4.621166,4.743474,5.004438,5.003242,4.734322,4.956018,4.782898,4.795332,4.671853,4.801403
"10403508",12.84805,12.76101,12.87905,12.67497,12.8374,12.53352,12.57832,12.7618,12.9874,13.02309,13.07411,12.76621,12.98793
"10403511",8.064107,8.188336,8.138896,8.34948,8.221105,8.040968,8.370234,8.224609,8.19121,8.138306,8.33282,8.161486,8.400908
"10403558",6.59526,6.324685,7.063439,6.520231,7.669128,6.289994,6.397405,6.542424,6.511547,7.450381,6.667834,6.500288,11.39256
"10403577",7.127636,7.161302,7.136588,6.930992,6.992727,7.401127,7.496357,7.029854,7.372907,7.059772,7.165585,6.797812,8.694698
"10403579",4.220717,4.252626,4.0451,4.238546,3.870541,4.251325,4.577261,4.294645,4.422042,4.035368,4.348956,4.310642,4.420202
"10403584",11.05538,11.54871,10.84201,11.67397,10.96516,11.64755,11.64677,10.71422,10.21633,9.788945,10.09019,11.49838,9.088703
"10403604",8.457314,8.919822,8.498406,9.063437,8.419265,9.06318,9.01451,9.202532,9.058726,8.241079,8.995828,9.167377,8.857634
"10403658",7.771467,7.558493,7.888565,7.502248,7.887409,7.721892,7.529992,7.338665,7.777838,8.421968,7.59613,7.594128,7.631962
"10403664",8.196402,7.916443,8.318076,8.166334,8.455277,8.125019,8.017762,8.381615,8.592763,8.603314,8.625233,8.339969,8.875422
"10403680",8.726792,8.406852,8.735559,8.400136,8.589027,8.130989,8.065246,8.758049,8.948348,8.683367,9.047178,8.84947,8.459345
"10403706",9.210968,9.518244,9.197269,9.49248,9.056415,9.207212,9.483787,9.559425,9.195053,9.477488,9.417536,9.162323,9.338187
"10403716",7.458894,7.383704,7.623735,7.552733,7.457797,7.530961,7.409298,7.862909,7.452623,7.504221,7.392744,7.457422,8.078864
"10403722",4.163012,4.034173,4.178768,4.130332,4.006105,4.268211,4.035866,4.195174,4.197178,4.209418,4.070783,4.045477,4.363362
"10403727",7.387662,7.145953,7.036167,7.288873,6.857678,7.176047,7.167414,7.507609,7.433966,6.944398,7.543673,7.610945,6.811435
"10403743",6.357713,6.300155,7.477024,6.358504,7.504069,6.677279,6.372356,6.780765,6.699955,7.51797,7.634179,6.876731,6.251766
"10403748",8.869931,9.1194,8.933266,8.622241,8.59658,8.647699,9.182447,8.460309,9.45747,8.866003,9.093063,8.848344,9.195384
"10403750",8.398888,7.877042,8.3306,8.29528,8.311174,8.194979,8.111481,8.399956,8.587589,8.445692,8.590867,8.401148,8.754202
"10403754",7.873097,7.836528,7.738987,7.864047,8.035164,7.963117,7.662015,7.86456,7.820796,7.715711,7.933686,7.864047,7.899391
"10403756",9.123005,9.213506,8.90053,9.393654,8.912302,9.181167,9.281047,9.292595,9.024319,8.887648,8.866246,9.101556,9.078909
"10403761",6.081184,6.025162,6.188254,5.938191,6.074635,6.023987,6.203785,5.97245,5.747223,6.011341,5.796504,6.021256,6.239326
"10403765",9.647467,9.871402,9.861248,10.05143,9.815002,10.00102,9.960423,9.752501,9.5522,9.652899,9.59177,9.805382,9.463829
"10403796",5.322571,5.70364,5.447809,5.755389,5.377801,5.503367,5.811454,5.634936,5.534331,5.114094,5.57727,6.08457,5.56136
"10403816",4.166986,4.198956,4.142216,4.511165,3.766293,3.796577,4.02389,4.358101,4.224062,4.22333,4.257431,4.17558,4.351963
"10403821",6.630598,6.930669,7.405144,7.374727,6.066857,6.57807,7.012228,7.517129,7.713796,7.414756,7.566221,6.759903,8.243716
"10403825",4.864861,5.178356,5.371485,5.277941,4.636316,4.998376,5.55652,5.052366,5.300221,4.884396,5.306268,5.142865,6.284585
"10403834",7.474922,7.947659,7.048642,8.583832,6.981902,7.575643,8.46705,7.090075,6.961444,6.74897,6.981117,7.6113,7.069648
"10403842",8.430296,8.127975,7.656074,8.207602,7.908905,7.929116,8.088717,8.059262,7.921429,7.954593,8.376598,8.13384,8.155951
"10403868",8.02334,7.626224,7.96123,7.641119,7.642426,7.757492,7.921196,7.956301,7.829228,7.601935,8.167614,7.795956,8.487234
"10403871",6.838562,7.06824,7.029112,7.509062,6.589408,7.092468,7.149855,7.736866,7.629668,6.619674,7.458043,7.367247,5.93272
"10403897",4.353916,4.337667,4.265244,4.317749,4.321734,4.441231,4.592059,4.404505,4.498756,4.558316,4.374372,4.402796,4.488928
"10403899",5.149561,5.701673,5.668552,5.499611,5.070739,5.301248,5.934422,5.041989,6.304615,5.416452,5.587695,5.236179,4.940423
"10403901",4.192758,4.658513,4.213889,4.410503,4.311653,4.329257,4.575644,4.264767,4.830652,4.262083,4.442285,4.192582,4.253061
"10403903",8.686648,8.052547,8.233987,7.945617,8.895312,7.959044,7.960238,7.936529,7.82249,8.745793,8.146302,8.038567,8.47412
"10403911",5.4045,5.543073,8.936547,5.534236,9.282284,6.234899,5.706624,5.179952,5.388504,10.15514,5.655098,5.130927,5.242383
"10403917",4.609031,4.81356,4.927267,4.910208,4.666553,4.643488,4.858125,4.571717,4.93054,4.660266,4.821644,4.629942,4.739319
"10403919",5.264364,5.308864,5.109425,5.234079,5.223355,5.061386,4.891196,5.741557,5.834748,5.366248,5.430552,5.447466,5.156657
"10403925",5.172859,5.217607,5.356298,5.218809,5.092111,5.294293,5.44381,5.220064,5.485015,5.014524,5.325353,5.262664,5.154513
"10403929",5.967473,5.857095,5.733647,5.679651,5.734328,6.089018,5.823416,5.893683,5.797087,5.847093,5.758635,5.917834,5.740737
"10403934",9.032201,9.147935,8.8866,9.18835,9.037707,9.381596,9.103545,9.397192,9.289975,8.941294,8.868117,9.160565,9.158987
"10403936",5.679278,5.898998,6.189706,6.024307,5.709631,5.941017,6.404548,5.557038,6.093326,5.764965,5.90055,5.583706,5.642349
"10403938",11.36035,11.2181,11.1343,11.43806,11.6492,11.42136,11.65615,10.82648,10.62781,10.73594,11.2089,10.90161,11.2194
"10403941",11.57056,11.20492,11.37184,11.64797,11.90755,11.69282,11.90222,11.16318,11.00622,11.0782,11.11513,10.95117,11.22178
"10403943",9.071186,9.123149,8.863333,9.292435,9.136421,9.14962,9.304112,8.428421,7.93986,8.617531,8.473798,8.379083,8.679786
"10403945",5.563246,5.493299,5.863489,5.468905,5.436827,5.164729,5.607137,5.354877,5.28485,5.19794,5.440897,5.363293,5.859495
"10403948",10.56964,10.51293,10.28688,10.6687,10.61114,10.51785,10.7879,9.739347,9.06384,10.01257,9.761913,9.74583,10.08494
"10403951",6.135355,6.182234,6.024215,6.185062,6.518579,6.015235,6.135355,6.063061,6.086758,6.062513,6.048992,6.077418,6.502709
"10403955",11.46972,11.32083,11.22189,11.54606,11.76821,11.54113,11.79741,10.92833,10.71904,10.84236,11.29496,10.99476,11.30394
"10403957",11.72375,11.35613,11.71497,11.45405,11.78199,11.36178,11.51652,11.59576,11.51214,11.68524,11.59186,11.42781,11.46252
"10403959",10.39959,10.35113,10.04843,10.35308,10.38364,10.27143,10.47107,9.582154,9.112371,9.852941,9.671137,9.543133,9.813034
"10403964",5.050632,5.057393,5.117887,4.773637,4.999245,5.095431,5.309663,5.085678,5.334747,5.10512,5.085169,5.011584,5.318228
"10403973",5.924578,5.414251,5.718719,5.4388,7.77048,5.678492,5.441076,5.305678,5.562913,5.748352,5.92696,5.281943,5.606154
"10403975",4.822833,5.15906,5.16423,4.915606,4.945862,5.434597,5.316858,5.164995,5.126001,4.804826,4.958509,5.004829,5.179308
"10403978",10.75223,10.7289,10.42596,10.85772,10.79203,10.7235,10.96373,9.848207,9.137106,10.21604,9.915711,9.845878,10.24827
"10403980",11.14968,11.14921,10.81479,11.2425,11.17993,11.1156,11.32627,10.31376,9.585228,10.60106,10.3576,10.27516,10.59683
"10403982",3.760493,3.923176,4.150839,3.884803,3.888786,3.802386,3.888786,3.874527,3.858017,3.909652,3.986339,3.809869,3.80667
"10403984",4.887316,5.113111,5.378794,5.196854,4.875501,5.165661,5.33967,4.739271,5.509501,5.125921,5.280901,4.935067,4.712753
"10403986",4.969431,5.038119,4.979758,5.08918,4.978181,4.903972,5.056709,4.891568,5.45201,4.936026,5.009291,4.869155,4.811299
"10403988",6.394497,7.380907,7.320879,6.882819,6.340322,6.568781,7.431859,6.104837,7.744929,6.746007,6.968561,6.262183,6.079167
"10403990",3.633873,3.921859,3.835961,3.854779,3.640839,3.690278,3.787169,3.700731,3.660348,3.653092,3.570683,3.667574,3.467005
"10403992",4.211248,4.569908,4.335266,4.276492,4.223846,4.436319,4.422579,4.287427,4.817972,4.357219,4.329588,4.4382,4.18892
"10403994",3.898962,3.882477,3.874647,3.855172,3.666745,3.807676,4.107451,3.791681,3.827484,3.832001,3.931744,3.760685,3.904611
"10403996",4.613283,4.739663,4.632691,4.644284,4.490932,4.511519,4.637855,4.583747,4.768702,4.503767,4.581009,4.507358,4.482364
"10403998",3.8304,4.230924,3.971233,4.087,3.946612,3.941804,3.971233,3.847729,4.101235,3.902619,3.924078,3.882133,4.008293
"10404000",3.855824,4.269285,4.108464,4.360125,3.955787,4.052831,4.168941,3.909336,4.310453,4.198715,3.816211,3.891315,3.849758
"10404002",3.695959,4.422704,3.975811,4.224183,3.776626,3.808329,3.863563,3.975004,4.007795,3.912978,3.859456,3.8622,3.920668
"10404004",7.11554,7.538097,7.627162,7.154518,6.901437,7.160171,7.944889,6.421374,8.049166,7.041076,7.20346,6.868258,7.175843
"10404006",4.596346,4.970714,5.181424,4.515222,4.564233,5.030498,4.801046,4.338628,5.055502,4.732172,4.580088,4.591908,5.104325
"10404008",6.68828,7.451263,7.37682,6.816434,6.573254,6.641775,7.60395,6.235545,7.721804,6.754495,7.017018,6.46639,6.404515
"10404010",3.967139,4.129266,4.11747,4.075032,3.970546,4.02882,4.179093,4.11747,4.155554,4.080767,4.085856,3.976924,4.005039
"10404012",4.293824,4.302791,4.415839,4.210557,4.087767,4.397048,4.308421,4.2141,5.124768,4.290245,4.367183,4.183264,4.118999
"10404014",4.500676,4.944053,5.007897,4.96893,4.489542,4.462007,4.93626,4.418371,5.480712,4.664131,4.875968,4.423062,4.602504
"10404016",4.154575,4.187771,4.4126,4.300257,4.162543,4.296734,4.32878,4.108494,4.708113,4.102879,4.331395,4.138289,4.220655
"10404018",4.071688,4.285545,4.086806,4.106246,3.92236,4.070412,4.156579,3.956332,4.083095,4.032083,4.156263,3.936422,3.935663
"10404020",6.459722,7.08788,7.187019,6.614889,6.346476,6.67334,7.228935,6.06646,7.520082,6.528034,6.772695,6.328231,6.202792
"10404022",6.250079,6.700801,6.645,6.413196,5.917983,6.060613,7.004359,5.498758,7.267697,6.28375,6.336398,5.84264,5.652799
"10404024",6.894375,6.570031,6.76445,6.756597,6.707466,6.643583,6.829902,6.67773,6.814528,6.804753,6.557685,6.645306,7.159736
"10404026",11.55564,11.40997,11.30119,11.67669,11.88064,11.62086,11.87757,11.0018,10.81422,10.9059,11.36059,11.09456,11.40024
"10404028",11.55042,11.22001,11.33253,11.62403,11.88808,11.67261,11.8902,11.14672,10.93672,11.00647,11.05831,10.94159,11.22777
"10404030",4.240972,4.468059,4.387548,4.104033,4.248612,4.138209,4.404796,4.245352,4.240972,4.207479,4.077918,4.17572,4.695467
"10404033",5.307745,5.257225,5.211158,5.621113,4.934717,5.27143,5.808736,4.953779,5.16253,4.819272,4.948958,4.850738,5.356719
"10404036",6.483399,6.172288,5.966613,6.436623,6.194953,6.033738,6.346569,5.781412,5.628599,6.153619,5.688925,5.715458,6.170794
"10404038",6.388299,6.45824,6.386483,6.269797,6.387478,6.446168,6.44303,6.141988,6.303123,6.12328,6.06007,6.02441,6.521428
"10404045",11.32909,11.18895,11.09696,11.4238,11.64002,11.42546,11.67403,10.79322,10.59835,10.71395,11.17208,10.86344,11.1964
"10404049",11.63328,11.26705,11.42131,11.69198,11.94891,11.73204,11.95221,11.20005,11.02714,11.12103,11.11792,10.99967,11.26091
"10404051",12.1905,11.86059,12.35225,11.87709,12.38031,11.88103,11.98634,12.22858,12.08357,12.46432,12.15079,11.93302,11.73143
"10404053",12.13501,12.32349,12.05898,12.32186,11.95359,12.10337,12.3386,11.50027,10.81314,11.7454,11.37648,11.5775,11.52336
"10404055",5.247214,4.845672,5.195167,5.098957,6.426501,5.345179,5.222676,5.17723,5.239228,4.955428,5.665331,5.039973,5.407516
"10404059",9.761931,10.01799,9.5463,10.262,9.546925,10.03789,10.20125,9.980949,9.897401,9.850692,9.997625,9.718822,10.09435
"10404061",7.352385,7.316509,7.280756,7.744623,7.642124,7.591565,7.784054,7.105708,6.727611,6.713806,6.855475,7.097964,7.258404
"10404063",4.726868,4.787418,4.728623,5.488447,5.425677,5.149838,5.323069,5.136902,4.258061,4.318486,4.561663,4.550468,5.066863
"10404065",11.71788,11.3424,11.48065,11.76573,12.03245,11.80923,12.03389,11.27399,11.06918,11.15721,11.21172,11.05445,11.29726
"10404067",11.95773,11.60678,11.99533,11.74996,12.03916,11.71976,11.78968,11.87833,11.80032,11.99806,11.83949,11.68548,11.68131
"10404069",7.519635,7.535946,7.474187,7.475215,8.21354,7.821576,7.76373,7.368986,7.300679,6.989202,8.222208,7.402443,7.811412
"10404071",4.905964,4.981714,5.048617,4.925913,4.976828,4.980672,5.083427,4.895071,5.230217,4.973859,4.966384,5.018632,4.748158
"10404077",5.096721,5.162823,5.199093,5.018932,5.093546,5.050061,5.179659,5.090833,5.379328,4.931782,5.003094,5.016042,5.057668
"10404097",5.094097,5.341682,5.306643,5.207913,5.035435,5.090321,5.505132,4.944678,5.294781,5.021389,4.982012,5.032134,5.176641
"10404113",5.212374,5.51203,5.28826,5.197631,5.108598,5.548533,5.577512,4.864127,5.462918,4.900143,5.149364,5.125939,5.163215
"10404127",7.846065,7.417068,7.840619,7.547974,11.49121,8.188102,7.95115,7.367974,7.221471,7.321456,11.54339,7.686386,7.488363
"10404129",6.395404,6.063405,6.278539,6.096749,6.016909,6.155199,5.907273,5.79811,6.15812,6.095065,6.043597,6.018824,5.945434
"10404132",7.300663,7.808484,7.409902,8.481775,7.316924,7.910887,8.040125,7.100213,7.06561,6.525458,7.007554,7.875432,9.093676
"10404152",6.3841,6.557633,6.817573,7.169043,6.50292,6.817573,6.852046,6.805618,6.518413,6.525746,6.937781,7.214389,8.704015
"10404178",9.873203,9.865055,9.909924,10.04898,9.895424,9.743666,9.888588,10.20966,10.14162,9.937666,10.28771,10.17376,9.570896
"10404187",8.418192,8.371643,8.198141,8.220127,8.214006,8.125995,8.257174,8.397923,8.477617,8.297144,8.662781,8.24292,8.339423
"10404195",5.671423,5.631338,5.589901,5.832794,5.546398,5.847173,5.918613,5.388837,5.759115,5.630644,5.803053,5.7665,5.835799
"10404218",8.890139,8.147416,8.684438,7.88248,8.768106,7.719317,7.546029,7.746246,7.32223,9.151255,7.651552,7.746246,7.098172
"10404250",5.979511,5.813721,7.92625,7.132663,7.700913,7.935673,6.055437,7.869931,7.887581,8.955984,9.311768,8.00644,6.364143
"10404262",10.05884,10.04032,10.22231,9.942224,10.07271,9.742737,9.981863,10.3485,10.9436,10.56339,10.86803,10.03993,11.08148
"10404264",5.155405,4.988602,5.274825,5.023151,5.074438,5.482988,5.333164,5.034474,5.450646,4.976828,5.140294,5.075355,5.052064
"10404270",5.211469,6.053158,6.047767,5.598921,5.197884,5.431872,6.01773,5.373785,6.586286,5.603934,5.745105,5.306408,5.572292
"10404277",5.148138,6.071559,6.023653,5.775879,5.360894,5.445989,6.081552,5.384925,6.626424,5.549611,5.783654,5.348315,5.724322
"10404284",4.111251,4.407942,4.792205,4.44053,4.235782,4.348086,4.681463,4.254851,4.859493,4.389789,4.452729,4.263432,3.969422
"10404287",4.373639,4.437052,4.373413,4.46651,4.387518,4.401577,4.349954,4.350012,4.541548,4.361146,4.437052,4.383223,4.328765
"10404294",4.665045,4.879115,4.956611,4.948359,4.659298,4.879115,4.931659,4.752561,5.008472,4.84557,4.831816,4.778693,4.968091
"10404301",4.744296,5.206521,4.960968,4.826967,4.736834,4.960968,5.377828,4.960968,5.320806,4.99183,4.956905,4.60927,5.193587
"10404309",4.0679,4.442409,4.132578,4.205129,3.906195,4.196516,4.498382,4.107029,4.224658,4.055313,4.141661,3.912538,3.968839
"10404316",4.473791,4.399826,4.458864,4.553928,4.426913,4.621671,4.744802,4.373574,4.903842,4.3294,4.642945,4.533308,4.493811
"10404323",5.074807,4.942804,5.152894,5.079789,5.082562,5.108949,5.324403,4.826303,5.445118,4.851404,5.090467,4.748567,5.129158
"10404330",4.075832,4.480188,4.536282,4.351068,3.980956,4.293086,4.635202,4.262764,4.67052,4.214192,4.655499,4.134841,4.332114
"10404336",4.342219,4.498515,4.476402,4.625871,4.389708,4.744213,4.729863,4.363658,4.499847,4.440749,4.426031,4.420852,4.624581
"10404339",6.748094,6.89527,6.932834,6.980272,6.664092,6.937665,7.014948,6.642582,7.042064,6.75275,7.139775,7.021309,7.103889
"10404341",4.881033,5.081878,5.190473,5.042441,4.821257,5.108255,5.369013,5.114512,5.559625,5.020344,5.169097,4.942903,4.875934
"10404347",4.901959,5.392618,5.170929,4.951649,4.788384,4.943554,5.182539,4.744365,5.49456,4.82305,4.909484,4.629402,4.84019
"10404354",11.18845,11.01383,11.31418,10.97649,11.2078,10.73747,10.95524,11.21254,11.65929,11.61734,11.69786,11.09932,11.92704
"10404356",4.213141,4.119325,4.12589,4.003968,3.950054,4.272284,4.12019,4.263578,4.108175,4.304907,4.053348,4.02815,4.268977
"10404359",9.578947,7.999427,9.514629,6.65239,9.473898,7.548571,6.90402,7.401974,6.966532,9.799272,7.505872,7.527992,6.920379
"10404376",8.084805,9.096901,8.197694,8.945827,8.245142,8.61106,8.789561,9.692856,9.829791,8.05299,9.318606,9.141791,8.228651
"10404380",9.391508,9.815746,9.452285,9.972438,9.288878,9.915596,9.990721,10.12854,9.705536,9.244229,9.50673,9.85111,10.14004
"10404389",6.279313,6.579317,6.200457,7.159844,5.936958,6.504533,6.958048,8.100185,10.47869,6.261356,7.005972,7.059854,7.69348
"10404400",6.127276,6.288873,6.256958,5.953202,5.953437,6.232238,6.432763,5.888072,6.552346,6.127276,5.985674,6.127276,5.928145
"10404402",6.647011,7.272189,6.63719,6.50918,6.699467,6.590412,6.595674,6.693433,7.258827,6.693433,6.894248,6.465058,7.030151
"10404404",6.141474,5.956012,5.686934,5.327086,5.286276,5.623134,5.804197,6.109155,5.536383,5.181424,5.520347,5.460263,5.505251
"10404407",7.305101,7.011422,6.683152,7.052751,6.367033,6.697851,6.540297,7.797337,8.062389,6.541342,7.792758,7.135318,6.565669
"10404412",6.989846,7.201234,7.072842,7.023841,7.0069,7.027523,7.193906,7.418619,7.338281,7.251869,7.542295,7.212399,8.024274
"10404422",8.72242,8.094783,8.311378,8.866708,8.024283,8.288163,8.266369,8.853355,9.176975,8.816741,9.793609,8.935781,9.614983
"10404429",8.327376,8.165794,8.206852,8.771864,8.321221,7.94673,8.298866,8.363058,8.038184,8.815901,8.124315,8.43961,8.351831
"10404439",5.914246,5.8124,5.878545,6.074852,5.839159,6.150693,6.098904,5.939845,6.061545,5.777963,5.860496,5.933933,6.057535
